Scenario,test_day,cost_tot,emis_tot,ener_tot,idis_tot,pdih_tot,pele_tot,pgas_tot,tdis_tot,time_rat
constant+Day317,heat_day83,0.444864402,1.552879666,8.58232192,0,,0.000255172,0.117980311,16.7686533,4.12E-05
constant+Day319,heat_day85,0.49885966,1.749214232,9.666564052,0,,0.000255172,0.117980311,19.95420764,4.19E-05
constant+Day320,heat_day86,0.524809075,1.844513766,10.19275098,0,,0.000255172,0.117980312,20.30936173,4.13E-05
constant+Day321,heat_day87,0.541378161,1.904761357,10.52546355,0,,0.000255172,0.117980311,20.29552286,3.89E-05
constant+Day322,heat_day88,0.543906666,1.913955367,10.57623674,0,,0.000255172,0.117980311,21.1634273,4.14E-05
constant+Day323,heat_day89,0.540903371,1.903034952,10.51592961,0,,0.000255172,0.117980311,21.75616904,4.30E-05
constant+Day324,heat_day90,0.528400959,1.857574374,10.26487716,0,,0.000255172,0.117980311,21.35185332,4.24E-05
constant+Day325,heat_day91,0.520323097,1.828202102,10.10267111,0,,0.000255172,0.117980311,21.99561035,4.43E-05
constant+Day326,heat_day92,0.502578667,1.763680789,9.74635725,0,,0.000255172,0.117948451,19.19921126,4.10E-05
constant+Day327,heat_day93,0.48792586,1.710401065,9.452124184,0,,0.000255172,0.117948451,19.23176027,4.13E-05
dynamic+Day328,heat_day1,0.50561543,1.773915065,9.802875231,0,,0.000255172,0.117948449,19.2316875,3.03E-05
dynamic+Day329,heat_day2,0.512744187,1.799836254,9.946022951,0,,0.000255172,0.117992266,19.95715331,4.44E-05
dynamic+Day330,heat_day3,0.525029255,1.844506537,10.19271106,0,,0.000255172,0.118017909,21.45575443,4.34E-05
dynamic+Day331,heat_day4,0.531659866,1.868616397,10.32585586,0,,0.000255172,0.11801791,20.8763416,4.36E-05
dynamic+Day332,heat_day5,0.541934282,1.90597566,10.53216944,0,,0.000255172,0.118017908,23.45416601,4.31E-05
dynamic+Day333,heat_day6,0.541343735,1.903828347,10.52031107,0,,0.000255172,0.118017909,22.49780995,4.37E-05
dynamic+Day334,heat_day7,0.558295092,1.964462662,10.85525651,0,,0.000255172,0.11801791,22.14174623,4.34E-05
dynamic+Day335,heat_day8,0.575776409,2.028027256,11.20628696,0,,0.000255172,0.11801791,22.14178655,4.41E-05
dynamic+Day336,heat_day9,0.591664757,2.085799587,11.5253301,0,,0.000255172,0.118017909,24.51111048,4.28E-05
dynamic+Day337,heat_day10,0.61634028,2.175523356,12.02082253,0,,0.000255172,0.118017908,27.13435839,4.46E-05
dynamic+Day338,heat_day11,0.633028533,2.236204256,12.355928,0,,0.000255172,0.118017909,27.92305528,4.39E-05
dynamic+Day339,heat_day12,0.636344174,2.248260408,12.42250715,0,,0.000255172,0.118017909,27.9829286,4.28E-05
dynamic+Day340,heat_day13,0.631143765,2.229350967,12.31808126,0,,0.000255172,0.118017909,27.95245759,4.31E-05
dynamic+Day342,heat_day15,0.601301608,2.12084057,11.71884116,0,,0.000255172,0.11801791,27.91984932,4.26E-05
dynamic+Day343,heat_day16,0.578062581,2.036340108,11.25219403,0,,0.000255172,0.118017909,24.46159894,4.20E-05
dynamic+Day344,heat_day17,0.544332335,1.913692058,10.57487986,0,,0.000255172,0.117979404,19.97055866,4.43E-05
dynamic+Day345,heat_day18,0.526553781,1.849046664,10.21788078,0,,0.000255172,0.117979408,19.59044014,4.20E-05
dynamic+Day346,heat_day19,0.513632291,1.802062261,9.95841312,0,,0.000255172,0.117874387,17.69568404,4.33E-05
dynamic+Day347,heat_day20,0.509927803,1.788592204,9.884025795,0,,0.000255172,0.117874385,18.09885637,4.18E-05
dynamic+Day348,heat_day21,0.503292566,1.764465525,9.750788113,0,,0.000255172,0.117874385,18.13606304,4.28E-05
dynamic+Day349,heat_day22,0.493362499,1.728358365,9.551389176,0,,0.000255172,0.117874386,18.13604727,4.22E-05
dynamic+Day350,heat_day23,0.488353223,1.710143912,9.450801296,0,,0.000255172,0.117873413,17.02491117,4.26E-05
dynamic+Day351,heat_day24,0.482642496,1.689378885,9.336128076,0,,0.000255172,0.117479107,15.76228494,4.19E-05
dynamic+Day352,heat_day25,0.478005723,1.672518907,9.24302018,0,,0.000255172,0.11747257,15.50950357,4.39E-05
dynamic+Day353,heat_day26,0.476901757,1.668504729,9.220852197,0,,0.000255172,0.117472581,15.62083883,4.34E-05
dynamic+Day354,heat_day27,0.478805585,1.675427323,9.259081674,0,,0.000255172,0.117472586,15.7634937,4.16E-05
dynamic+Day355,heat_day28,0.485445252,1.69957011,9.392408308,0,,0.000255172,0.117472576,15.76341997,4.29E-05
dynamic+Day356,heat_day29,0.497930371,1.744967807,9.643113507,0,,0.000255172,0.117472577,15.76350708,4.12E-05
dynamic+Day357,heat_day30,0.505239565,1.771545095,9.789884484,0,,0.000255172,0.117503301,16.64409597,4.26E-05
dynamic+Day358,heat_day31,0.51663539,1.812981961,10.0187163,0,,0.000255172,0.117503301,18.21511871,4.35E-05
dynamic+Day15,heat_day32,0.527444639,1.854149905,10.24588032,0,,0.000255172,0.118005306,27.4154672,4.41E-05
dynamic+Day16,heat_day33,0.500018773,1.75442549,9.695160109,0,,0.000255172,0.117862521,23.85276704,4.09E-05
dynamic+Day17,heat_day34,0.485874206,1.702993801,9.41113267,0,,0.000255172,0.117852185,22.65510008,4.27E-05
dynamic+Day18,heat_day35,0.488121459,1.711165136,9.456258222,0,,0.000255172,0.117852185,22.70542374,4.18E-05
dynamic+Day19,heat_day36,0.490545246,1.719978377,9.504928649,0,,0.000255172,0.117852183,22.7232181,4.17E-05
dynamic+Day20,heat_day37,0.508976829,1.786998277,9.875040757,0,,0.000255172,0.117852181,22.72305539,4.43E-05
dynamic+Day21,heat_day38,0.507938888,1.783224175,9.854198577,0,,0.000255172,0.117852183,21.19676646,4.31E-05
dynamic+Day22,heat_day39,0.508313284,1.784585533,9.861716569,0,,0.000255172,0.117888382,22.21371764,4.31E-05
dynamic+Day23,heat_day40,0.517925016,1.819535181,10.05472324,0,,0.000255172,0.117945068,24.20391107,4.34E-05
dynamic+Day24,heat_day41,0.520643087,1.829418479,10.10930297,0,,0.000255172,0.117945068,23.88188335,4.21E-05
dynamic+Day25,heat_day42,0.52035158,1.828358517,10.10344941,0,,0.000255172,0.117945066,24.18189494,4.24E-05
dynamic+Day26,heat_day43,0.528332303,1.857377578,10.26370489,0,,0.000255172,0.117945068,24.18180974,4.26E-05
dynamic+Day27,heat_day44,0.549723806,1.933296225,10.68314232,0,,0.000255172,0.117945066,21.038357,4.31E-05
dynamic+Day28,heat_day45,0.549039179,1.930806823,10.6693948,0,,0.000255172,0.117945068,20.48662871,4.29E-05
dynamic+Day29,heat_day46,0.550119908,1.934736511,10.69109619,0,,0.000255172,0.117945067,21.42085523,4.35E-05
dynamic+Day30,heat_day47,0.554673422,1.951293746,10.78253221,0,,0.000255172,0.117945065,21.22222607,4.18E-05
dynamic+Day31,heat_day48,0.558094856,1.963734574,10.8512357,0,,0.000255172,0.117945066,22.70473909,3.86E-05
dynamic+Day32,heat_day49,0.560457386,1.972325074,10.89867606,0,,0.000255172,0.117945068,22.37062547,4.10E-05
dynamic+Day33,heat_day50,0.572989103,2.01789221,11.15031697,0,,0.000255172,0.117945069,22.33449428,4.07E-05
dynamic+Day34,heat_day51,0.564168683,1.985819888,10.9732001,0,,0.000255172,0.117945069,22.35891556,4.19E-05
dynamic+Day35,heat_day52,0.568962528,2.003251002,11.06946206,0,,0.000255172,0.117945067,22.78817027,4.41E-05
dynamic+Day36,heat_day53,0.560289434,1.971714375,10.89530352,0,,0.000255172,0.117945068,19.59651673,4.34E-05
dynamic+Day37,heat_day54,0.540254931,1.898866027,10.49300427,0,,0.000255172,0.117927574,15.8913237,4.21E-05
dynamic+Day38,heat_day55,0.517857118,1.817424342,10.043249,0,,0.000255172,0.117927773,12.72696987,4.22E-05
dynamic+Day39,heat_day56,0.51261891,1.798377459,9.938064093,0,,0.000255172,0.117927562,13.62723069,4.18E-05
dynamic+Day40,heat_day57,0.500683781,1.754979604,9.698402863,0,,0.000255172,0.117927676,13.63802584,3.91E-05
dynamic+Day41,heat_day58,0.497347039,1.742846728,9.631400017,0,,0.000255172,0.11792783,13.65215467,4.25E-05
dynamic+Day42,heat_day59,0.505232038,1.771517726,9.789733337,0,,0.000255172,0.117927688,14.44171199,4.30E-05
